execution_tier,is_today_action,action_rank,action_type,priority,priority_score,Campaign Name,Ad Group Name,diagnosis_object,diagnosis_level,Spend,Sales,Orders,ACOS,Clicks,data_sufficiency,confidence,operation_risk,estimated_savings,estimated_opportunity,spend_share,materiality_level,priority_reason,downgrade_reason,recommendation_reason
P3,False,9999,继续观察,低,0,SP_基础款_转化_自动product+ASINTarget2-updown,Ad group - 2026-02-12 15:48:18.643,b0d4kdl1r1,搜索词,0.93,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00010924545456681243,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.93，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_基础套装_转化_自动_自动_紧密匹配,自动,bread cutting board,搜索词,0.93,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00010924545456681243,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.93，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_基础套装_转化_关键词_手动_核心词-词组,广告组 - 2026-01-23 10:20:05.155,composite cutting board,搜索词,0.93,75.39,1.0,0.012335853561480302,1.0,不足,低,中,0.0,0.0,0.00010924545456681243,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察,点击 1 次、花费 $0.93，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_基础套装_引流_商品_手动_所在类目,Ad Group - 2026-02-04 09:48:58.858,cuisipro cutting board,搜索词,0.93,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00010924545456681243,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.93，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_基础套装_引流_关键词_手动_大词_词组,广告组 - 2025-07-18 18:15:13.946,cutting board 20 x 20,搜索词,0.93,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00010924545456681243,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.93，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_基础款_转化_关键词_手动_出单词_广泛,SP_基础款_转化_关键词_手动_出单词_广泛,cutting board set,搜索词,0.93,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00010924545456681243,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.93，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_基础套装_转化_关键词_手动_核心词-精准,Ad group - 2026-02-20 00:26:52.335,teakhaus cutting board,搜索词,0.93,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00010924545456681243,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.93，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_基础套装_引流_商品_手动_所在类目,Ad Group - 2026-02-04 09:48:58.858,wood cutting board,搜索词,0.93,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00010924545456681243,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.93，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_新凹槽款_转化_商品_手动_出单ASIN,SP_新凹槽款_转化_商品_手动_出单ASIN,"asin=""B07PQNKB31""",Targeting,0.92,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.0001080707722596424,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.92，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_新凹槽款_转化_商品_手动_出单ASIN,SP_新凹槽款_转化_商品_手动_出单ASIN,b07pqnkb31,搜索词,0.92,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.0001080707722596424,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.92，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_基础套装_引流_商品_手动_所在类目,Ad Group - 2026-02-04 09:48:58.858,b0gsqpgylb,搜索词,0.92,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.0001080707722596424,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.92，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_新凹槽款_转化_关键词_手动_出单词_广泛,SP_新凹槽款_转化_关键词_手动_出单词_广泛,black cutting board 26x 42,搜索词,0.92,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.0001080707722596424,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.92，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_基础款_转化_关键词_手动_出单词_广泛,SP_基础款_转化_关键词_手动_出单词_广泛,camping cutting board wood,搜索词,0.92,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.0001080707722596424,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.92，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_新凹槽款_转化_关键词_手动_出单词_广泛,SP_新凹槽款_转化_关键词_手动_出单词_广泛,cutting board wood fiber,搜索词,0.92,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.0001080707722596424,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.92，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_新凹槽款_转化_自动_自动_紧密-提降,广告组 - 2025-05-20 14:11:35.448,dishwasher safe chopping board,搜索词,0.92,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.0001080707722596424,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.92，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_基础款_转化_关键词_手动_出单词_词组,SP_基础款_转化_关键词_手动_出单词_词组,￼18 x 12 wood fibre cutting board,搜索词,0.92,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.0001080707722596424,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.92，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_基础款_转化_自动product+ASINTarget2-updown,Ad group - 2026-02-12 15:48:18.643,"asin-expanded=""B0F6MRK3LY""",Targeting,0.91,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00010689608995247238,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.91，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_基础款_防守_手动_本品牌出单词,广告组 - 2025-05-23 17:48:11.837,bestcook cutting boards for kitchen,Targeting,0.91,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00010689608995247238,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.91，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,新凹+三件套-auto079,Ad group - 2026-01-27 07:38:32.989,b07pmcrff2,搜索词,0.91,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00010689608995247238,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.91，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_基础款_引流_自动_自动_同类-提降,Ad group - 2026-02-19 21:37:20.376,b0dmvpq1jl,搜索词,0.91,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00010689608995247238,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.91，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_基础款_防守_手动_本品牌出单词,广告组 - 2025-05-23 17:48:11.837,bestcook cutting boards for kitchen,搜索词,0.91,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00010689608995247238,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.91，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_基础套装_引流_关键词_手动_大词_广泛,大词,epicurean best non toxic cutting boards,搜索词,0.91,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00010689608995247238,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.91，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_基础款_转化_关键词_手动_出单词_广泛,SP_基础款_转化_关键词_手动_出单词_广泛,small cutting board,搜索词,0.91,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00010689608995247238,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.91，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_基础款_转化_商品_手动_出单ASIN,SP_基础款_转化_商品_手动_出单ASIN,small cutting board,搜索词,0.91,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00010689608995247238,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.91，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_新凹槽款_引流_关键词_手动_cutting board_仅降,SP_新凹槽款_引流_关键词_手动_cutting board_仅降,"13"" cutting board",搜索词,0.9,0.0,0.0,inf,2.0,不足,低,中,0.0,0.0,0.00010572140764530235,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 2 次、花费 $0.90，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_新凹槽款_引流_关键词_手动_cutting board_仅降,SP_新凹槽款_引流_关键词_手动_cutting board_仅降,wood cutting board,搜索词,0.9,0.0,0.0,inf,2.0,不足,低,中,0.0,0.0,0.00010572140764530235,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 2 次、花费 $0.90，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_新凹槽款_引流_关键词_手动_cutting board_提降,广告组 - 2025-09-16 09:30:03.389,10x12 cutting board,搜索词,0.9,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00010572140764530235,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.90，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_新凹槽款_引流_关键词_手动_cutting board_提降,广告组 - 2025-09-16 09:30:03.389,11 x 14 cutting board,搜索词,0.9,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00010572140764530235,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.90，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_基础套装_引流_关键词_手动_大词_词组,广告组 - 2025-07-18 18:15:13.946,12 inch round cutting board,搜索词,0.9,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00010572140764530235,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.90，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_新凹槽款_引流_关键词_手动_cutting board_提降,广告组 - 2025-09-16 09:30:03.389,22 x 26 plastic cutting board,搜索词,0.9,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00010572140764530235,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.90，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_基础款_引流_自动_自动_同类-提降,Ad group - 2026-02-19 21:37:20.376,24 inch cutting board,搜索词,0.9,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00010572140764530235,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.90，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_新凹槽款_引流_关键词_手动_cutting board_提降,广告组 - 2025-09-16 09:30:03.389,anti slip cutting board,搜索词,0.9,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00010572140764530235,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.90，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,新凹+三件套-auto079,Ad group - 2026-01-27 07:38:32.989,b000fdn77a,搜索词,0.9,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00010572140764530235,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.90，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_基础套装_转化_自动_自动_紧密匹配,自动,b07pmfmcr5,搜索词,0.9,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00010572140764530235,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.90，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_基础款_引流_自动_自动_同类-提降,Ad group - 2026-02-19 21:37:20.376,b08fcnp9fc,搜索词,0.9,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00010572140764530235,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.90，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_基础款_引流_自动_自动_同类-提降,Ad group - 2026-02-19 21:37:20.376,b091klkprw,搜索词,0.9,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00010572140764530235,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.90，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_基础套装_转化_自动_自动_紧密匹配,自动,b0bmw6xt7p,搜索词,0.9,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00010572140764530235,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.90，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_基础套装_转化_自动_自动_紧密匹配,自动,b0f22x3777,搜索词,0.9,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00010572140764530235,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.90，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_基础款_引流_自动_自动_同类-提降,Ad group - 2026-02-19 21:37:20.376,b0fvm5wck8,搜索词,0.9,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00010572140764530235,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.90，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_基础款_引流_自动_自动_同类-提降,Ad group - 2026-02-19 21:37:20.376,b0fx39ncf1,搜索词,0.9,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00010572140764530235,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.90，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_基础款_引流_自动_自动_同类-提降,Ad group - 2026-02-19 21:37:20.376,b0fxf1c5zy,搜索词,0.9,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00010572140764530235,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.90，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_新凹槽款_引流_关键词_手动_cutting board_提降,广告组 - 2025-09-16 09:30:03.389,best rated cutting board,搜索词,0.9,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00010572140764530235,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.90，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_新凹槽款_转化_自动_自动_紧密-提降,广告组 - 2025-05-20 14:11:35.448,black wood chopping board,搜索词,0.9,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00010572140764530235,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.90，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_新凹槽款_引流_关键词_手动_cutting board_提降,广告组 - 2025-09-16 09:30:03.389,boos cutting board,搜索词,0.9,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00010572140764530235,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.90，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_基础款_引流_自动_自动_同类-提降,Ad group - 2026-02-19 21:37:20.376,butcher's block,搜索词,0.9,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00010572140764530235,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.90，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_新凹槽款_引流_关键词_手动_cutting board_提降,广告组 - 2025-09-16 09:30:03.389,chef grade cutting board,搜索词,0.9,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00010572140764530235,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.90，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_新凹槽款_引流_关键词_手动_cutting board_提降,广告组 - 2025-09-16 09:30:03.389,commercial wood composite cutting board,搜索词,0.9,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00010572140764530235,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.90，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_基础套装_引流_关键词_手动_大词_词组,广告组 - 2025-07-18 18:15:13.946,counter top cutting boards,搜索词,0.9,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00010572140764530235,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.90，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_新凹槽款_引流_关键词_手动_cutting board_提降,广告组 - 2025-09-16 09:30:03.389,cutting board 15x16,搜索词,0.9,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00010572140764530235,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.90，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_基础套装_引流_关键词_手动_大词_词组,广告组 - 2025-07-18 18:15:13.946,"cutting board 19""",搜索词,0.9,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00010572140764530235,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.90，样本偏少，暂不适合做否定、暂停或大幅降价。
